deal_id,datetime,pair,timeframe,direction,profit_loss,entry_price,take_price,stop_price,take_dist_perc,stop_dist_perc,best_price,worst_price,best_price_perc,worst_price_perc,current_price,current_price_perc,status,finish_time,indicators
1083,2023-07-01 11:45:21,DOGEUSDT,5m,long,7.45,0.06831,0.0719,0.06789,5.26,0.61,0.06854,0.06786,0.34,0.66,0.06788,-0.63,loss,2023-07-01 13:36:13,
1084,2023-07-01 12:15:09,TRXUSDT,5m,long,38.74,0.07738,0.09286,0.07704,20.0,0.43,0.0777,0.077,0.41,0.49,0.07703,-0.45,loss,2023-07-01 18:05:55,
1085,2023-07-01 12:15:38,EDUUSDT,5m,long,4.11,0.6361,0.6492,0.6336,2.05,0.4,0.6386,0.6333,0.39,0.44,0.634,-0.33,loss,2023-07-01 13:08:13,
1086,2023-07-01 12:40:10,LUNCUSDT,5m,long,1.93,8.724e-05,8.826e-05,8.682e-05,1.16,0.48,8.728e-05,8.66e-05,0.05,0.73,8.663e-05,-0.7,loss,2023-07-01 13:19:16,
1087,2023-07-01 13:20:12,BNBUSDT,5m,short,1.07,242.9,240.58,244.7,0.96,0.74,242.0,245.6,0.37,1.11,245.2,-0.95,loss,2023-07-01 15:39:12,
1088,2023-07-01 13:25:25,OPUSDT,5m,long,1.46,1.332,1.35,1.321,1.38,0.81,1.351,1.325,1.43,0.53,1.351,1.43,win,2023-07-01 15:07:20,
1089,2023-07-01 13:25:30,AVAXUSDT,5m,long,1.16,13.0,13.272,12.784,2.09,1.66,13.28,12.82,2.15,1.38,13.26,2.0,win,2023-07-03 05:28:14,
1090,2023-07-01 13:35:18,DOTUSDT,5m,long,1.61,5.325,5.425,5.27,1.88,1.04,5.392,5.267,1.26,1.09,5.27,-1.03,loss,2023-07-01 19:58:13,
1091,2023-07-01 13:40:16,LTCUSDT,5m,short,4.12,107.63,91.526,111.434,14.96,3.53,103.67,111.5,3.68,3.6,111.46,-3.56,loss,2023-07-02 12:32:16,
1092,2023-07-01 13:45:12,BNBUSDT,5m,short,1.48,242.6,240.52,243.68,0.86,0.45,242.0,243.7,0.25,0.45,243.4,-0.33,loss,2023-07-01 14:52:12,
1093,2023-07-01 13:55:36,LINAUSDT,5m,short,1.19,0.0135,0.01323,0.01371,2.02,1.55,0.01348,0.01374,0.15,1.78,0.01372,-1.63,loss,2023-07-01 15:19:17,
1094,2023-07-01 14:45:15,LTCUSDT,5m,long,3.1,106.75,111.75,105.25,4.68,1.41,106.88,105.1,0.12,1.55,105.32,-1.34,loss,2023-07-01 15:04:17,
1095,2023-07-01 14:50:18,APTUSDT,5m,long,2.28,7.238,7.385,7.181,2.04,0.78,7.395,7.189,2.17,0.68,7.389,2.09,win,2023-07-02 03:00:45,
1096,2023-07-01 14:50:38,EDUUSDT,5m,long,1.2,0.6391,0.6563,0.6258,2.68,2.08,0.66,0.6376,3.27,0.23,0.6568,2.77,win,2023-07-01 16:12:14,
1097,2023-07-01 15:10:11,LUNCUSDT,5m,long,3.62,8.737e-05,8.939e-05,8.69e-05,2.31,0.54,8.832e-05,8.687e-05,1.09,0.57,8.689e-05,-0.55,loss,2023-07-01 19:11:17,
1098,2023-07-01 15:10:29,DYDXUSDT,5m,long,1.61,2.079,2.105,2.066,1.23,0.63,2.108,2.069,1.39,0.48,2.102,1.11,win,2023-07-01 16:07:16,
1099,2023-07-01 15:15:19,OPUSDT,5m,long,11.25,1.357,1.546,1.341,13.91,1.15,1.38,1.34,1.69,1.25,1.341,-1.18,loss,2023-07-01 19:33:20,
1100,2023-07-01 15:15:37,EDUUSDT,5m,long,1.41,0.6419,0.6568,0.6321,2.33,1.52,0.66,0.6383,2.82,0.56,0.6568,2.32,win,2023-07-01 16:12:15,
1101,2023-07-01 15:20:27,MAGICUSDT,5m,long,2.52,0.8478,0.8762,0.8375,3.35,1.22,0.875,0.8374,3.21,1.23,0.8378,-1.18,loss,2023-07-02 16:24:20,
1102,2023-07-01 15:25:20,OPUSDT,5m,long,4.28,1.365,1.479,1.34,8.32,1.85,1.38,1.336,1.1,2.12,1.338,-1.98,loss,2023-07-01 19:36:20,
1103,2023-07-01 15:25:34,GALAUSDT,5m,long,1.23,0.02456,0.02494,0.02428,1.56,1.12,0.02495,0.02449,1.59,0.29,0.02495,1.59,win,2023-07-01 16:19:15,
1104,2023-07-01 15:40:14,ADAUSDT,5m,long,1.97,0.2895,0.2933,0.2879,1.3,0.54,0.2938,0.2889,1.49,0.21,0.2934,1.35,win,2023-07-01 17:48:11,
1105,2023-07-01 15:50:28,ETCUSDT,5m,short,1.26,20.93,20.378,21.338,2.64,1.95,20.61,21.34,1.53,1.96,21.33,-1.91,loss,2023-07-01 19:04:12,
1106,2023-07-01 16:00:15,LTCUSDT,5m,short,12.77,105.82,91.164,106.876,13.85,1.0,103.67,107.23,2.03,1.33,107.12,-1.23,loss,2023-07-02 02:50:49,
1107,2023-07-01 16:05:16,ADAUSDT,5m,long,1.13,0.2907,0.2935,0.2887,0.96,0.7,0.2938,0.2898,1.07,0.31,0.2934,0.93,win,2023-07-01 17:48:12,
1108,2023-07-01 16:05:23,MATICUSDT,5m,long,3.25,0.6723,0.7031,0.6635,4.58,1.3,0.6774,0.6607,0.76,1.73,0.6636,-1.29,loss,2023-07-02 18:25:55,
1109,2023-07-01 16:05:40,EDUUSDT,5m,long,1.23,0.6456,0.6576,0.6368,1.85,1.36,0.66,0.6444,2.23,0.19,0.6568,1.73,win,2023-07-01 16:12:16,
1110,2023-07-01 16:10:14,LTCUSDT,5m,short,11.16,105.69,91.138,106.902,13.77,1.15,103.67,107.23,1.91,1.46,107.12,-1.35,loss,2023-07-02 02:50:50,
1111,2023-07-01 16:10:33,LINAUSDT,5m,long,3.16,0.01379,0.0141,0.01371,2.23,0.6,0.01411,0.01373,2.32,0.44,0.01411,2.32,win,2023-07-01 21:32:14,
1112,2023-07-01 16:20:33,LINAUSDT,5m,long,1.91,0.01383,0.0141,0.0137,2.01,0.93,0.01411,0.01374,2.02,0.65,0.01411,2.02,win,2023-07-01 21:32:15,
1113,2023-07-01 16:20:37,FILUSDT,5m,long,1.95,4.019,4.122,3.971,2.57,1.19,4.165,4.001,3.63,0.45,4.145,3.14,win,2023-07-01 17:06:14,
1114,2023-07-01 16:45:19,OPUSDT,5m,long,3.63,1.37,1.48,1.341,8.0,2.1,1.38,1.34,0.73,2.19,1.341,-2.12,loss,2023-07-01 19:33:21,
1115,2023-07-01 16:45:25,MAGICUSDT,5m,long,1.97,0.8548,0.8677,0.8493,1.51,0.65,0.8683,0.8524,1.58,0.28,0.8679,1.53,win,2023-07-01 17:32:21,
1116,2023-07-01 16:45:36,LINAUSDT,5m,long,2.02,0.01387,0.01411,0.01376,1.76,0.75,0.01412,0.01379,1.8,0.58,0.01412,1.8,win,2023-07-01 21:33:14,
1117,2023-07-01 16:50:32,ATOMUSDT,5m,long,65.68,9.416,12.519,9.376,32.96,0.42,9.434,9.372,0.19,0.47,9.373,-0.46,loss,2023-07-01 18:17:12,
1118,2023-07-01 16:55:24,MAGICUSDT,5m,long,2.06,0.8556,0.8678,0.8507,1.43,0.58,0.8683,0.8531,1.48,0.29,0.8679,1.44,win,2023-07-01 17:32:22,
1119,2023-07-01 16:55:26,MASKUSDT,5m,long,5.15,3.453,3.544,3.439,2.64,0.42,3.477,3.431,0.7,0.64,3.435,-0.52,loss,2023-07-01 19:19:17,
1120,2023-07-01 16:55:41,JOEUSDT,5m,short,1.29,0.398,0.3948,0.3999,0.8,0.48,0.3944,0.3983,0.9,0.08,0.3948,0.8,win,2023-07-01 18:06:14,
1121,2023-07-01 17:05:34,LINAUSDT,5m,long,1.79,0.01385,0.01411,0.01372,1.88,0.93,0.01412,0.0138,1.95,0.36,0.01412,1.95,win,2023-07-01 21:33:15,
1122,2023-07-01 17:10:34,FILUSDT,5m,long,6.55,4.14,4.456,4.096,7.63,1.07,4.259,4.093,2.87,1.14,4.1,-0.97,loss,2023-07-01 19:12:12,
1123,2023-07-01 17:25:11,LUNCUSDT,5m,long,1.25,8.817e-05,8.955e-05,8.72e-05,1.56,1.1,8.832e-05,8.717e-05,0.17,1.13,8.722e-05,-1.08,loss,2023-07-01 18:07:19,
1124,2023-07-01 17:25:37,LUNAUSDT,5m,long,2.01,0.6515,0.6663,0.6449,2.27,1.01,0.6555,0.6443,0.61,1.11,0.6453,-0.95,loss,2023-07-01 20:04:19,
1125,2023-07-01 17:50:20,OPUSDT,5m,long,7.36,1.374,1.48,1.361,7.74,0.96,1.38,1.36,0.44,1.02,1.362,-0.87,loss,2023-07-01 18:06:20,
1126,2023-07-01 17:50:31,ATOMUSDT,5m,long,21.21,9.423,10.685,9.371,13.39,0.55,9.434,9.36,0.12,0.67,9.372,-0.54,loss,2023-07-01 18:18:12,
1127,2023-07-01 18:05:34,SUIUSDT,5m,short,1.69,0.6761,0.669,0.6795,1.05,0.5,0.6728,0.68,0.49,0.58,0.6798,-0.55,loss,2023-07-01 20:34:19,
1128,2023-07-01 18:50:35,LINAUSDT,5m,long,1.6,0.01402,0.01433,0.01384,2.26,1.28,0.01402,0.01382,0.0,1.43,0.01382,-1.43,loss,2023-07-01 20:04:16,
1129,2023-07-01 19:05:29,NEARUSDT,5m,long,2.25,1.422,1.45,1.411,1.97,0.76,1.464,1.413,2.95,0.63,1.463,2.88,win,2023-07-01 19:21:19,
1130,2023-07-01 19:20:38,EDUUSDT,5m,short,2.67,0.6502,0.6374,0.6543,1.98,0.63,0.6407,0.6546,1.46,0.68,0.6538,-0.55,loss,2023-07-01 20:39:15,
1131,2023-07-01 19:55:22,DOGEUSDT,5m,long,7.48,0.06863,0.07197,0.06825,4.86,0.56,0.06879,0.06819,0.23,0.64,0.0683,-0.48,loss,2023-07-01 20:04:13,
1132,2023-07-01 20:05:28,ETCUSDT,5m,short,1.44,20.99,20.638,21.206,1.68,1.03,20.93,21.21,0.29,1.05,21.21,-1.05,loss,2023-07-01 22:01:14,
1133,2023-07-01 20:15:12,BNBUSDT,5m,short,3.8,245.8,238.92,247.36,2.8,0.63,245.6,247.4,0.08,0.65,247.2,-0.57,loss,2023-07-01 21:28:12,
1134,2023-07-01 20:15:26,DYDXUSDT,5m,short,1.92,2.093,2.031,2.123,2.98,1.43,2.076,2.129,0.81,1.72,2.128,-1.67,loss,2023-07-02 03:49:16,
1135,2023-07-01 20:35:29,NEARUSDT,5m,short,1.52,1.434,1.389,1.462,3.12,1.92,1.421,1.464,0.91,2.09,1.461,-1.88,loss,2023-07-01 23:14:20,
1136,2023-07-01 20:40:33,ATOMUSDT,5m,long,14.23,9.426,10.685,9.346,13.36,0.85,9.588,9.335,1.72,0.97,9.374,-0.55,loss,2023-07-02 18:25:44,
1137,2023-07-01 20:50:32,NEARUSDT,5m,short,1.52,1.434,1.389,1.462,3.12,1.92,1.421,1.464,0.91,2.09,1.461,-1.88,loss,2023-07-01 23:14:21,
1138,2023-07-01 20:55:12,LUNCUSDT,5m,short,1.94,8.698e-05,8.577e-05,8.75e-05,1.39,0.59,8.68e-05,8.752e-05,0.21,0.62,8.75e-05,-0.6,loss,2023-07-02 02:35:47,
1139,2023-07-01 21:25:32,LINAUSDT,5m,long,1.6,0.01402,0.01434,0.01385,2.25,1.27,0.01436,0.01401,2.43,0.07,0.01436,2.43,win,2023-07-02 01:20:47,
1140,2023-07-01 21:35:31,ATOMUSDT,5m,long,25.08,9.409,11.11,9.349,18.08,0.64,9.588,9.335,1.9,0.79,9.374,-0.37,loss,2023-07-02 18:25:45,
1141,2023-07-01 21:45:31,ATOMUSDT,5m,long,24.19,9.411,11.11,9.349,18.06,0.66,9.588,9.335,1.88,0.81,9.374,-0.39,loss,2023-07-02 18:25:46,
1142,2023-07-01 22:10:22,MATICUSDT,5m,long,1.05,0.6695,0.6737,0.6665,0.63,0.45,0.6739,0.6666,0.66,0.43,0.6735,0.6,win,2023-07-02 01:25:49,
1143,2023-07-01 22:30:32,ATOMUSDT,5m,long,34.16,9.457,11.199,9.414,18.42,0.46,9.588,9.38,1.39,0.81,9.381,-0.8,loss,2023-07-02 18:24:14,
1144,2023-07-01 22:40:13,BNBUSDT,5m,short,3.67,246.6,239.08,248.4,3.05,0.73,246.2,248.5,0.16,0.77,248.4,-0.73,loss,2023-07-02 00:29:14,
1145,2023-07-01 22:45:20,APTUSDT,5m,short,1.81,7.264,7.157,7.314,1.48,0.69,7.254,7.322,0.14,0.8,7.32,-0.77,loss,2023-07-02 01:02:11,
1146,2023-07-01 22:55:38,LUNAUSDT,5m,short,1.28,0.637,0.6241,0.6461,2.02,1.43,0.6363,0.6462,0.11,1.44,0.6458,-1.38,loss,2023-07-02 01:30:48,
1147,2023-07-01 23:25:38,LUNAUSDT,5m,long,1.24,0.6423,0.6531,0.6345,1.68,1.21,0.6519,0.6343,1.49,1.25,0.6343,-1.25,loss,2023-07-02 12:00:48,
1148,2023-07-01 23:30:37,LUNAUSDT,5m,long,2.56,0.6424,0.6531,0.6389,1.67,0.54,0.6519,0.6381,1.48,0.67,0.6381,-0.67,loss,2023-07-02 11:39:18,
1149,2023-07-02 00:05:25,ETCUSDT,5m,short,1.39,21.07,20.83,21.214,1.14,0.68,20.74,21.08,1.57,0.05,20.79,1.33,win,2023-07-02 00:42:15,
1150,2023-07-02 00:20:27,ETCUSDT,5m,short,1.58,20.96,20.632,21.14,1.56,0.86,20.42,21.01,2.58,0.24,20.55,1.96,win,2023-07-02 03:15:45,
1151,2023-07-02 00:30:12,BNBUSDT,5m,long,1.28,248.9,250.74,247.82,0.74,0.43,249.0,247.6,0.04,0.52,247.6,-0.52,loss,2023-07-02 00:36:13,
1152,2023-07-02 01:05:16,APTUSDT,5m,long,5.4,7.326,7.579,7.286,3.46,0.55,7.33,7.283,0.05,0.59,7.289,-0.51,loss,2023-07-02 01:40:41,
1153,2023-07-02 01:25:13,LTCUSDT,5m,long,10.88,106.03,111.606,105.61,5.26,0.4,106.4,105.56,0.35,0.44,105.6,-0.41,loss,2023-07-02 01:39:18,
1154,2023-07-02 01:25:27,MASKUSDT,5m,long,4.96,3.483,3.583,3.466,2.87,0.48,3.485,3.464,0.06,0.55,3.467,-0.46,loss,2023-07-02 01:39:21,
1155,2023-07-02 01:35:23,DOGEUSDT,5m,short,7.39,0.06838,0.06437,0.06886,5.86,0.7,0.066,0.0689,3.48,0.76,0.06883,-0.66,loss,2023-07-02 20:42:12,
1156,2023-07-02 01:40:24,MAGICUSDT,5m,short,1.11,0.8579,0.8525,0.8615,0.63,0.42,0.8559,0.8618,0.23,0.45,0.8618,-0.45,loss,2023-07-02 02:00:50,
1157,2023-07-02 02:05:18,MASKUSDT,5m,long,3.27,3.49,3.584,3.465,2.7,0.72,3.602,3.469,3.21,0.6,3.6,3.15,win,2023-07-02 04:05:50,
1158,2023-07-02 02:05:25,LINAUSDT,5m,long,3.29,0.01442,0.0148,0.01432,2.67,0.71,0.01444,0.01431,0.14,0.76,0.01433,-0.62,loss,2023-07-02 02:18:16,
1159,2023-07-02 02:25:34,LINAUSDT,5m,long,2.0,0.01446,0.01481,0.01431,2.41,1.09,0.01456,0.01429,0.69,1.18,0.01435,-0.76,loss,2023-07-02 03:33:17,
1160,2023-07-02 02:35:26,MASKUSDT,5m,long,1.99,3.522,3.592,3.491,2.0,0.89,3.527,3.488,0.14,0.97,3.498,-0.68,loss,2023-07-02 03:15:50,
1161,2023-07-02 02:40:34,GALAUSDT,5m,long,1.13,0.02508,0.02545,0.02479,1.47,1.15,0.02547,0.02508,1.56,0.0,0.02546,1.52,win,2023-07-02 02:54:17,
1162,2023-07-02 02:40:38,FILUSDT,5m,long,5.91,4.095,4.238,4.075,3.5,0.5,4.11,4.071,0.37,0.59,4.076,-0.46,loss,2023-07-02 03:12:16,
1163,2023-07-02 02:40:41,JOEUSDT,5m,long,2.32,0.4012,0.4084,0.3986,1.79,0.66,0.4036,0.3982,0.6,0.75,0.3982,-0.75,loss,2023-07-02 11:38:15,
1164,2023-07-02 02:50:37,FILUSDT,5m,long,5.04,4.098,4.239,4.074,3.44,0.59,4.11,4.071,0.29,0.66,4.076,-0.54,loss,2023-07-02 03:12:17,
1165,2023-07-02 02:55:13,LTCUSDT,5m,long,2.19,107.62,111.924,105.784,4.0,1.71,112.44,106.07,4.48,1.44,112.39,4.43,win,2023-07-02 12:44:16,
1166,2023-07-02 02:55:27,MASKUSDT,5m,long,2.08,3.521,3.592,3.491,2.02,0.85,3.524,3.488,0.09,0.94,3.498,-0.65,loss,2023-07-02 03:15:51,
1168,2023-07-02 03:25:14,BNBUSDT,5m,short,2.81,246.4,239.92,248.44,2.63,0.83,246.2,248.5,0.08,0.85,248.4,-0.81,loss,2023-07-02 03:49:13,
1169,2023-07-02 03:30:14,LTCUSDT,5m,long,1.2,108.3,112.06,105.324,3.47,2.75,112.44,106.07,3.82,2.06,112.39,3.78,win,2023-07-02 12:44:16,
1170,2023-07-02 03:50:27,DYDXUSDT,5m,long,3.6,2.126,2.255,2.092,6.06,1.58,2.145,2.09,0.89,1.69,2.091,-1.65,loss,2023-07-02 11:52:15,
1171,2023-07-02 04:00:37,EDUUSDT,5m,short,1.28,0.6485,0.6423,0.6524,0.95,0.6,0.6416,0.6498,1.06,0.2,0.6421,0.99,win,2023-07-02 11:47:14,
1172,2023-07-02 11:35:31,NEARUSDT,5m,long,1.14,1.456,1.483,1.434,1.87,1.48,1.475,1.43,1.3,1.79,1.441,-1.03,loss,2023-07-02 18:25:56,
1173,2023-07-02 11:45:28,NEARUSDT,5m,long,1.24,1.455,1.483,1.435,1.92,1.4,1.475,1.43,1.37,1.72,1.441,-0.96,loss,2023-07-02 18:25:56,
1174,2023-07-02 11:50:17,APTUSDT,5m,short,3.23,7.312,7.166,7.35,1.99,0.51,7.116,7.333,2.68,0.29,7.133,2.45,win,2023-07-02 18:24:11,
1175,2023-07-02 12:00:36,LUNAUSDT,5m,short,2.58,0.6343,0.6161,0.6407,2.88,1.0,0.6343,0.6411,0.0,1.07,0.6408,-1.02,loss,2023-07-02 13:45:52,
1176,2023-07-02 12:25:30,NEARUSDT,5m,long,1.17,1.471,1.486,1.46,1.03,0.73,1.472,1.458,0.07,0.88,1.458,-0.88,loss,2023-07-02 12:36:20,
1177,2023-07-02 12:35:31,MASKUSDT,5m,long,1.28,3.544,3.572,3.527,0.79,0.47,3.547,3.526,0.08,0.51,3.528,-0.45,loss,2023-07-02 12:42:18,
1178,2023-07-02 12:35:37,ATOMUSDT,5m,long,18.38,9.493,11.206,9.408,18.04,0.9,9.513,9.38,0.21,1.19,9.381,-1.18,loss,2023-07-02 18:24:15,
1179,2023-07-02 12:45:14,LTCUSDT,5m,long,12.21,112.14,134.568,110.4,20.0,1.55,113.99,110.22,1.65,1.71,110.83,-1.17,loss,2023-07-02 12:53:15,
1180,2023-07-02 13:00:15,DOTUSDT,5m,short,2.97,5.235,5.129,5.265,2.02,0.57,5.234,5.267,0.02,0.61,5.266,-0.59,loss,2023-07-02 14:02:16,
1181,2023-07-02 13:55:17,APTUSDT,5m,short,1.15,7.268,7.214,7.305,0.75,0.51,7.211,7.293,0.78,0.34,7.219,0.67,win,2023-07-02 16:17:11,
1182,2023-07-02 14:05:19,DOGEUSDT,5m,short,2.24,0.0671,0.06609,0.06747,1.5,0.55,0.066,0.06745,1.64,0.52,0.06643,1.0,win,2023-07-02 18:25:48,
1183,2023-07-02 14:20:25,DYDXUSDT,5m,long,8.53,2.126,2.255,2.113,6.06,0.62,2.155,2.11,1.36,0.75,2.115,-0.52,loss,2023-07-02 16:12:16,
1184,2023-07-02 15:05:12,ARBUSDT,5m,long,5.61,1.143,1.183,1.137,3.53,0.54,1.143,1.136,0.0,0.61,1.139,-0.35,loss,2023-07-02 15:11:12,
1185,2023-07-02 15:05:33,LINAUSDT,5m,long,1.46,0.01405,0.01417,0.01398,0.84,0.44,0.01405,0.01395,0.0,0.71,0.01397,-0.57,loss,2023-07-02 15:11:19,
1186,2023-07-02 15:20:39,JOEUSDT,5m,long,5.43,0.4042,0.42,0.4017,3.9,0.62,0.4048,0.4016,0.15,0.64,0.402,-0.54,loss,2023-07-02 16:06:15,
1187,2023-07-02 15:40:44,JOEUSDT,5m,long,4.08,0.4041,0.4199,0.4006,3.92,0.86,0.4046,0.4005,0.12,0.89,0.4005,-0.89,loss,2023-07-02 16:30:47,
1188,2023-07-02 15:55:38,LINAUSDT,5m,long,1.03,0.01405,0.01417,0.01396,0.83,0.64,0.01418,0.01403,0.93,0.14,0.01417,0.85,win,2023-07-02 16:04:18,
1189,2023-07-02 16:20:36,EDUUSDT,5m,short,1.96,0.6343,0.6262,0.6376,1.27,0.53,0.6247,0.6346,1.51,0.05,0.6292,0.8,win,2023-07-02 16:30:46,
1190,2023-07-02 16:25:24,MAGICUSDT,5m,short,1.0,0.8386,0.823,0.8529,1.86,1.7,0.821,0.8395,2.1,0.11,0.8249,1.63,win,2023-07-02 18:25:54,
1191,2023-07-02 16:30:20,OPUSDT,5m,short,1.61,1.319,1.285,1.338,2.55,1.46,1.285,1.345,2.58,1.97,1.343,-1.82,loss,2023-07-03 01:28:25,
1192,2023-07-02 16:30:33,LINAUSDT,5m,short,3.39,0.01389,0.01366,0.01395,1.7,0.4,0.01389,0.01396,0.0,0.5,0.01396,-0.5,loss,2023-07-02 16:33:16,
1193,2023-07-02 16:30:34,SUIUSDT,5m,short,4.62,0.6713,0.6367,0.6781,5.16,1.02,0.6705,0.6802,0.12,1.33,0.6791,-1.16,loss,2023-07-02 17:42:22,
1194,2023-07-02 16:30:36,LUNAUSDT,5m,short,1.66,0.6344,0.6161,0.6446,2.89,1.61,0.6255,0.6469,1.4,1.97,0.6435,-1.43,loss,2023-07-02 19:21:14,
1195,2023-07-02 17:20:25,MAGICUSDT,5m,short,1.55,0.8311,0.8165,0.8394,1.75,1.0,0.8258,0.8395,0.64,1.01,0.8392,-0.97,loss,2023-07-02 18:19:19,
1196,2023-07-02 17:30:17,DOTUSDT,5m,long,1.13,5.287,5.325,5.262,0.71,0.48,5.326,5.263,0.74,0.45,5.325,0.72,win,2023-07-02 17:59:15,
1197,2023-07-02 17:30:20,OPUSDT,5m,short,3.65,1.316,1.285,1.323,2.37,0.55,1.311,1.325,0.38,0.68,1.325,-0.68,loss,2023-07-02 17:43:22,
1198,2023-07-02 17:35:14,LTCUSDT,5m,short,1.38,110.39,109.486,110.894,0.82,0.46,110.17,110.91,0.2,0.47,110.79,-0.36,loss,2023-07-02 17:41:17,
1199,2023-07-02 17:45:37,EDUUSDT,5m,long,1.58,0.639,0.6478,0.6343,1.37,0.74,0.6428,0.6309,0.59,1.27,0.6313,-1.21,loss,2023-07-02 18:24:20,
1200,2023-07-02 18:05:24,AVAXUSDT,5m,long,1.93,13.08,13.296,12.984,1.65,0.73,13.09,12.91,0.08,1.3,12.91,-1.3,loss,2023-07-02 18:24:17,
1201,2023-07-02 18:15:24,MAGICUSDT,5m,long,1.32,0.8379,0.8452,0.8336,0.87,0.52,0.8395,0.8274,0.19,1.25,0.8274,-1.25,loss,2023-07-02 18:24:24,
1202,2023-07-02 18:25:06,BTCUSDT,5m,short,1.28,30283.5,29896.7,30541.788,1.28,0.85,30155.0,30553.33,0.42,0.89,30552.01,-0.89,loss,2023-07-02 19:15:44,
1203,2023-07-02 18:25:26,DYDXUSDT,5m,short,1.99,2.073,2.042,2.086,1.51,0.64,2.05,2.089,1.11,0.77,2.089,-0.77,loss,2023-07-02 18:36:13,
1204,2023-07-02 18:25:33,GALAUSDT,5m,short,1.45,0.02438,0.02404,0.02458,1.41,0.84,0.0242,0.02464,0.74,1.07,0.02462,-0.98,loss,2023-07-02 18:40:43,
1205,2023-07-02 18:25:36,SUIUSDT,5m,short,3.66,0.6668,0.6358,0.6746,4.66,1.17,0.659,0.6749,1.17,1.21,0.6742,-1.11,loss,2023-07-02 20:41:21,
1206,2023-07-02 18:25:37,LUNAUSDT,5m,short,3.37,0.6296,0.5781,0.6442,8.18,2.33,0.6255,0.6469,0.65,2.75,0.6435,-2.21,loss,2023-07-02 19:21:14,
1207,2023-07-02 18:25:39,FILUSDT,5m,short,4.95,3.991,3.817,4.022,4.35,0.78,3.935,4.023,1.4,0.8,4.023,-0.8,loss,2023-07-02 18:30:43,
1208,2023-07-02 19:30:18,SOLUSDT,5m,long,1.57,19.39,19.902,19.09,2.64,1.55,19.49,19.07,0.52,1.65,19.18,-1.08,loss,2023-07-02 21:05:56,
1209,2023-07-02 19:40:25,MAGICUSDT,5m,long,1.11,0.8357,0.8447,0.8289,1.08,0.82,0.8372,0.8279,0.18,0.93,0.8297,-0.72,loss,2023-07-02 20:24:16,
1211,2023-07-02 20:05:36,GALAUSDT,5m,long,1.54,0.02499,0.02543,0.02474,1.76,1.01,0.02516,0.02472,0.68,1.08,0.02475,-0.96,loss,2023-07-02 20:56:16,
1212,2023-07-02 20:25:07,ETHUSDT,5m,short,2.45,1911.61,1887.57,1919.278,1.26,0.4,1901.61,1920.39,0.52,0.46,1917.46,-0.31,loss,2023-07-02 23:47:15,
1213,2023-07-02 20:25:12,ARBUSDT,5m,short,1.46,1.135,1.115,1.147,1.78,1.08,1.123,1.149,1.06,1.23,1.148,-1.15,loss,2023-07-03 01:25:41,
1214,2023-07-02 20:25:23,MATICUSDT,5m,short,1.34,0.6706,0.6647,0.6741,0.88,0.52,0.6642,0.6723,0.95,0.25,0.6671,0.52,win,2023-07-02 21:05:52,
1215,2023-07-02 20:25:29,MASKUSDT,5m,short,2.05,3.565,3.48,3.602,2.38,1.04,3.497,3.604,1.91,1.09,3.6,-0.98,loss,2023-07-03 01:22:21,
1216,2023-07-02 20:30:41,EDUUSDT,5m,short,2.45,0.6348,0.6263,0.6375,1.34,0.43,0.6273,0.6379,1.18,0.49,0.6379,-0.49,loss,2023-07-02 22:05:45,
1217,2023-07-02 20:35:21,MATICUSDT,5m,short,1.08,0.6701,0.6646,0.6742,0.82,0.61,0.6642,0.6723,0.88,0.33,0.6671,0.45,win,2023-07-02 21:05:53,
1218,2023-07-02 20:35:37,LUNAUSDT,5m,short,1.2,0.6348,0.6254,0.6418,1.49,1.1,0.6285,0.6422,0.99,1.17,0.6422,-1.17,loss,2023-07-03 01:12:18,
1219,2023-07-02 20:50:22,DOGEUSDT,5m,long,4.03,0.06884,0.07168,0.0682,4.13,0.92,0.0692,0.0681,0.52,1.07,0.06867,-0.25,loss,2023-07-02 21:05:45,
1220,2023-07-02 21:00:08,ETHUSDT,5m,short,1.73,1907.27,1886.702,1916.726,1.08,0.5,1901.61,1918.45,0.3,0.59,1918.44,-0.59,loss,2023-07-02 23:46:15,
1221,2023-07-02 21:00:20,OPUSDT,5m,short,1.76,1.307,1.283,1.319,1.84,0.92,1.299,1.32,0.61,0.99,1.32,-0.99,loss,2023-07-03 00:21:19,
1222,2023-07-02 21:00:23,AVAXUSDT,5m,short,1.23,12.96,12.848,13.032,0.86,0.56,12.9,13.04,0.46,0.62,13.04,-0.62,loss,2023-07-02 22:20:42,
1223,2023-07-02 21:00:29,NEARUSDT,5m,short,1.53,1.437,1.407,1.455,2.12,1.25,1.427,1.457,0.7,1.39,1.457,-1.39,loss,2023-07-02 23:51:21,
1224,2023-07-02 21:00:32,GALAUSDT,5m,short,2.7,0.02467,0.02395,0.02491,2.92,0.97,0.02454,0.02492,0.53,1.01,0.02491,-0.97,loss,2023-07-02 22:02:16,
1225,2023-07-02 21:05:11,LUNCUSDT,5m,short,13.18,8.55e-05,6.84e-05,8.672e-05,20.0,1.43,8.4e-05,8.673e-05,1.75,1.44,8.672e-05,-1.43,loss,2023-07-03 01:21:18,
